timestamp (ns), n, T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1686751111552723200,177,0.99988,0.01030,-0.01130,4627554.94300,-0.01266,0.14329,-0.98960,119256.24510,-0.00857,0.98963,0.14341,4373297.45860
1686751111577723136,178,0.99987,0.01064,-0.01182,4627554.94250,-0.01317,0.13748,-0.99042,119256.24480,-0.00891,0.99045,0.13760,4373297.45900
1686751111602723072,179,0.99986,0.01094,-0.01236,4627554.94190,-0.01369,0.13189,-0.99117,119256.24470,-0.00922,0.99120,0.13202,4373297.45960
1686751111627723008,180,0.99986,0.01104,-0.01270,4627554.94130,-0.01399,0.12634,-0.99189,119256.24480,-0.00935,0.99193,0.12647,4373297.46010
1686751111652723200,181,0.99986,0.01073,-0.01285,4627554.94080,-0.01405,0.12076,-0.99258,119256.24540,-0.00910,0.99262,0.12089,4373297.46050
1686751111677723136,182,0.99986,0.01033,-0.01288,4627554.94030,-0.01398,0.11477,-0.99329,119256.24620,-0.00878,0.99334,0.11490,4373297.46100
1686751111702723072,183,0.99987,0.00981,-0.01300,4627554.93970,-0.01399,0.10825,-0.99403,119256.24710,-0.00835,0.99408,0.10837,4373297.46150
1686751111727723008,184,0.99987,0.00920,-0.01301,4627554.93890,-0.01388,0.10151,-0.99474,119256.24790,-0.00783,0.99479,0.10162,4373297.46230
1686751111752722944,185,0.99988,0.00858,-0.01323,4627554.93790,-0.01399,0.09476,-0.99540,119256.24860,-0.00728,0.99546,0.09487,4373297.46320
1686751111777723136,186,0.99987,0.00798,-0.01370,4627554.93670,-0.01435,0.08816,-0.99600,119256.24930,-0.00674,0.99607,0.08826,4373297.46450
1686751111802723072,187,0.99987,0.00755,-0.01411,4627554.93540,-0.01467,0.08133,-0.99658,119256.24970,-0.00638,0.99666,0.08143,4373297.46580
1686751111827723008,188,0.99987,0.00742,-0.01442,4627554.93410,-0.01493,0.07425,-0.99713,119256.24990,-0.00633,0.99721,0.07435,4373297.46710
1686751111852723200,189,0.99986,0.00752,-0.01472,4627554.93280,-0.01519,0.06706,-0.99763,119256.24990,-0.00651,0.99772,0.06716,4373297.46830
1686751111877722880,190,0.99986,0.00772,-0.01491,4627554.93150,-0.01535,0.05964,-0.99810,119256.25000,-0.00682,0.99819,0.05975,4373297.46960
1686751111902723072,191,0.99985,0.00813,-0.01503,4627554.93030,-0.01543,0.05220,-0.99852,119256.25000,-0.00733,0.99860,0.05232,4373297.47080
1686751111927723264,192,0.99985,0.00853,-0.01533,4627554.92920,-0.01570,0.04514,-0.99886,119256.25010,-0.00783,0.99894,0.04527,4373297.47200
1686751111952722944,193,0.99984,0.00874,-0.01570,4627554.92830,-0.01603,0.03871,-0.99912,119256.25040,-0.00813,0.99921,0.03885,4373297.47300
1686751111977723136,194,0.99984,0.00874,-0.01592,4627554.92740,-0.01620,0.03281,-0.99933,119256.25100,-0.00821,0.99942,0.03295,4373297.47410
1686751112002723072,195,0.99984,0.00862,-0.01594,4627554.92670,-0.01617,0.02701,-0.99950,119256.25170,-0.00819,0.99960,0.02714,4373297.47500
1686751112027723008,196,0.99983,0.00836,-0.01663,4627554.92610,-0.01680,0.02055,-0.99965,119256.25260,-0.00801,0.99975,0.02069,4373297.47570
1686751112052723200,197,0.99982,0.00788,-0.01697,4627554.92580,-0.01707,0.01351,-0.99976,119256.25350,-0.00765,0.99988,0.01364,4373297.47600
1686751112077723136,198,0.99983,0.00721,-0.01702,4627554.92570,-0.01707,0.00680,-0.99983,119256.25440,-0.00709,0.99995,0.00692,4373297.47610
1686751112102723072,199,0.99984,0.00669,-0.01650,4627554.92550,-0.01650,0.00097,-0.99986,119256.25500,-0.00667,0.99998,0.00108,4373297.47640
1686751112127723008,200,0.99984,0.00638,-0.01660,4627554.92530,-0.01657,-0.00469,-0.99985,119256.25540,-0.00646,0.99997,-0.00458,4373297.47690
1686751112152723200,201,0.99984,0.00643,-0.01691,4627554.92490,-0.01684,-0.01106,-0.99980,119256.25560,-0.00662,0.99992,-0.01095,4373297.47750
1686751112177723136,202,0.99983,0.00646,-0.01715,4627554.92410,-0.01703,-0.01797,-0.99969,119256.25570,-0.00677,0.99982,-0.01785,4373297.47880
1686751112202723072,203,0.99983,0.00624,-0.01730,4627554.92320,-0.01714,-0.02519,-0.99954,119256.25600,-0.00667,0.99966,-0.02508,4373297.48030
1686751112227723008,204,0.99983,0.00589,-0.01773,4627554.92230,-0.01753,-0.03282,-0.99931,119256.25630,-0.00647,0.99944,-0.03271,4373297.48180
1686751112252722944,205,0.99982,0.00549,-0.01842,4627554.92140,-0.01818,-0.04078,-0.99900,119256.25680,-0.00623,0.99915,-0.04068,4373297.48320
1686751112277723136,206,0.99981,0.00519,-0.01881,4627554.92040,-0.01854,-0.04825,-0.99866,119256.25750,-0.00609,0.99882,-0.04814,4373297.48450
1686751112302723072,207,0.99981,0.00471,-0.01908,4627554.91950,-0.01879,-0.05525,-0.99830,119256.25830,-0.00576,0.99846,-0.05515,4373297.48580
1686751112327723008,208,0.99981,0.00417,-0.01916,4627554.91870,-0.01886,-0.06268,-0.99786,119256.25930,-0.00536,0.99802,-0.06259,4373297.48700
1686751112352723200,209,0.99982,0.00373,-0.01871,4627554.91800,-0.01840,-0.07058,-0.99734,119256.26020,-0.00504,0.99750,-0.07050,4373297.48830
1686751112377722880,210,0.99982,0.00336,-0.01860,4627554.91710,-0.01828,-0.07874,-0.99673,119256.26140,-0.00481,0.99689,-0.07866,4373297.49010
1686751112402723072,211,0.99982,0.00306,-0.01848,4627554.91600,-0.01815,-0.08698,-0.99604,119256.26250,-0.00465,0.99621,-0.08691,4373297.49190
1686751112427723264,212,0.99982,0.00273,-0.01863,4627554.91480,-0.01828,-0.09500,-0.99531,119256.26370,-0.00449,0.99547,-0.09493,4373297.49370
1686751112452722944,213,0.99982,0.00230,-0.01889,4627554.91360,-0.01855,-0.10262,-0.99455,119256.26500,-0.00423,0.99472,-0.10256,4373297.49550
1686751112477723136,214,0.99982,0.00155,-0.01906,4627554.91260,-0.01878,-0.10980,-0.99378,119256.26640,-0.00364,0.99395,-0.10975,4373297.49710
1686751112502723072,215,0.99981,0.00070,-0.01925,4627554.91180,-0.01903,-0.11696,-0.99295,119256.26810,-0.00294,0.99314,-0.11693,4373297.49850
1686751112527723008,216,0.99981,0.00005,-0.01929,4627554.91130,-0.01914,-0.12466,-0.99202,119256.26980,-0.00245,0.99220,-0.12463,4373297.49970
1686751112552723200,217,0.99982,-0.00045,-0.01884,4627554.91100,-0.01873,-0.13274,-0.99097,119256.27160,-0.00205,0.99115,-0.13272,4373297.50070
1686751112577723136,218,0.99983,-0.00114,-0.01858,4627554.91050,-0.01855,-0.14062,-0.98989,119256.27350,-0.00149,0.99006,-0.14062,4373297.50250
1686751112602723072,219,0.99983,-0.00197,-0.01857,4627554.90960,-0.01866,-0.14818,-0.98878,119256.27560,-0.00080,0.98896,-0.14819,4373297.50450
1686751112627723008,220,0.99983,-0.00267,-0.01841,4627554.90860,-0.01860,-0.15536,-0.98768,119256.27750,-0.00022,0.98785,-0.15539,4373297.50650
1686751112652723200,221,0.99983,-0.00318,-0.01843,4627554.90750,-0.01870,-0.16235,-0.98656,119256.27910,0.00014,0.98673,-0.16238,4373297.50870
1686751112677723136,222,0.99983,-0.00339,-0.01835,4627554.90650,-0.01866,-0.16932,-0.98538,119256.28060,0.00023,0.98556,-0.16935,4373297.51090
1686751112702723072,223,0.99982,-0.00345,-0.01845,4627554.90570,-0.01877,-0.17633,-0.98415,119256.28200,0.00014,0.98432,-0.17636,4373297.51280
1686751112727723008,224,0.99982,-0.00347,-0.01852,4627554.90530,-0.01884,-0.18342,-0.98285,119256.28330,0.00002,0.98303,-0.18345,4373297.51450
1686751112752722944,225,0.99983,-0.00350,-0.01831,4627554.90540,-0.01864,-0.19054,-0.98150,119256.28460,-0.00005,0.98167,-0.19057,4373297.51580
1686751112777723136,226,0.99983,-0.00375,-0.01825,4627554.90530,-0.01863,-0.19757,-0.98011,119256.28560,0.00007,0.98028,-0.19761,4373297.51770
1686751112802723072,227,0.99983,-0.00420,-0.01810,4627554.90500,-0.01858,-0.20448,-0.97869,119256.28770,0.00041,0.97886,-0.20452,4373297.51950
1686751112827723008,228,0.99983,-0.00478,-0.01800,4627554.90480,-0.01860,-0.21172,-0.97715,119256.28980,0.00086,0.97732,-0.21178,4373297.52110
1686751112852723200,229,0.99983,-0.00539,-0.01745,4627554.90460,-0.01820,-0.21944,-0.97546,119256.29190,0.00143,0.97561,-0.21950,4373297.52260
1686751112877722880,230,0.99985,-0.00577,-0.01632,4627554.90440,-0.01721,-0.22772,-0.97357,119256.29400,0.00190,0.97371,-0.22779,4373297.52420
1686751112902723072,231,0.99986,-0.00627,-0.01560,4627554.90400,-0.01665,-0.23673,-0.97143,119256.29600,0.00240,0.97155,-0.23680,4373297.52580
1686751112927723264,232,0.99986,-0.00676,-0.01543,4627554.90330,-0.01662,-0.24589,-0.96916,119256.29800,0.00275,0.96928,-0.24596,4373297.52760
1686751112952722944,233,0.99985,-0.00706,-0.01570,4627554.90280,-0.01698,-0.25445,-0.96694,119256.29990,0.00283,0.96706,-0.25453,4373297.52950
1686751112977723136,234,0.99984,-0.00688,-0.01630,4627554.90280,-0.01754,-0.26210,-0.96488,119256.30130,0.00237,0.96502,-0.26218,4373297.53110
1686751113002723072,235,0.99983,-0.00641,-0.01707,4627554.90240,-0.01817,-0.26916,-0.96292,119256.30280,0.00158,0.96307,-0.26923,4373297.53290
1686751113027723008,236,0.99982,-0.00635,-0.01796,4627554.90230,-0.01901,-0.27565,-0.96107,119256.30460,0.00115,0.96124,-0.27572,4373297.53440
1686751113052723200,237,0.99982,-0.00648,-0.01804,4627554.90230,-0.01913,-0.28163,-0.95933,119256.30650,0.00113,0.95950,-0.28170,4373297.53570
1686751113077723136,238,0.99982,-0.00683,-0.01774,4627554.90250,-0.01895,-0.28807,-0.95742,119256.30870,0.00143,0.95758,-0.28815,4373297.53660
1686751113102723072,239,0.99982,-0.00754,-0.01756,4627554.90270,-0.01900,-0.29535,-0.95520,119256.31090,0.00202,0.95536,-0.29544,4373297.53750
1686751113127723008,240,0.99982,-0.00816,-0.01708,4627554.90280,-0.01875,-0.30294,-0.95283,119256.31300,0.00260,0.95297,-0.30304,4373297.53850
1686751113152723200,241,0.99982,-0.00860,-0.01695,4627554.90280,-0.01878,-0.31051,-0.95038,119256.31520,0.00291,0.95053,-0.31062,4373297.53980
1686751113177723136,242,0.99982,-0.00893,-0.01693,4627554.90310,-0.01889,-0.31798,-0.94791,119256.31700,0.00308,0.94806,-0.31809,4373297.54100
1686751113202723072,243,0.99982,-0.00905,-0.01686,4627554.90290,-0.01889,-0.32596,-0.94520,119256.31890,0.00306,0.94534,-0.32607,4373297.54260
1686751113227723008,244,0.99980,-0.00929,-0.01780,4627554.90210,-0.01989,-0.33409,-0.94233,119256.32100,0.00281,0.94250,-0.33420,4373297.54440
1686751113252722944,245,0.99979,-0.00920,-0.01844,4627554.90140,-0.02048,-0.34139,-0.93970,119256.32330,0.00235,0.93988,-0.34150,4373297.54610
1686751113277723136,246,0.99980,-0.00856,-0.01782,4627554.90090,-0.01969,-0.34842,-0.93713,119256.32580,0.00182,0.93730,-0.34852,4373297.54770
1686751113302723072,247,0.99981,-0.00825,-0.01769,4627554.90010,-0.01947,-0.35622,-0.93420,119256.32860,0.00141,0.93437,-0.35631,4373297.54900
1686751113327723008,248,0.99981,-0.00870,-0.01748,4627554.89950,-0.01945,-0.36414,-0.93114,119256.33170,0.00173,0.93130,-0.36424,4373297.55000
1686751113352723200,249,0.99980,-0.00990,-0.01732,4627554.89950,-0.01976,-0.37146,-0.92824,119256.33470,0.00275,0.92840,-0.37158,4373297.55070
1686751113377722880,250,0.99981,-0.01047,-0.01668,4627554.90020,-0.01940,-0.37873,-0.92530,119256.33740,0.00337,0.92545,-0.37886,4373297.55100
1686751113402723072,251,0.99982,-0.01012,-0.01627,4627554.90060,-0.01892,-0.38673,-0.92200,119256.33990,0.00304,0.92214,-0.38685,4373297.55150
1686751113427723264,252,0.99981,-0.00970,-0.01685,4627554.90060,-0.01931,-0.39498,-0.91849,119256.34230,0.00225,0.91864,-0.39509,4373297.55220
1686751113452722944,253,0.99980,-0.00921,-0.01802,4627554.90030,-0.02021,-0.40311,-0.91493,119256.34480,0.00116,0.91511,-0.40321,4373297.55300
1686751113477723136,254,0.99978,-0.00852,-0.01895,4627554.90010,-0.02078,-0.41049,-0.91163,119256.34770,-0.00001,0.91182,-0.41058,4373297.55370
1686751113502723072,255,0.99978,-0.00781,-0.01929,4627554.90050,-0.02079,-0.41627,-0.90900,119256.35090,-0.00093,0.90921,-0.41634,4373297.55400
1686751113527723008,256,0.99978,-0.00728,-0.01972,4627554.90170,-0.02095,-0.42139,-0.90664,119256.35460,-0.00171,0.90685,-0.42144,4373297.55370
1686751113552723200,257,0.99978,-0.00689,-0.01992,4627554.90390,-0.02095,-0.42752,-0.90376,119256.35840,-0.00229,0.90398,-0.42757,4373297.55240
1686751113577723136,258,0.99980,-0.00643,-0.01883,4627554.90740,-0.01975,-0.43526,-0.90009,119256.36230,-0.00241,0.90028,-0.43530,4373297.54990
1686751113602723072,259,0.99982,-0.00642,-0.01792,4627554.91070,-0.01891,-0.44457,-0.89554,119256.36650,-0.00222,0.89572,-0.44461,4373297.54730
1686751113627723008,260,0.99982,-0.00667,-0.01766,4627554.91340,-0.01876,-0.45408,-0.89076,119256.37130,-0.00208,0.89093,-0.45413,4373297.54500
1686751113652723200,261,0.99981,-0.00667,-0.01838,4627554.91530,-0.01938,-0.46227,-0.88653,119256.37640,-0.00258,0.88671,-0.46231,4373297.54340
1686751113677723136,262,0.99979,-0.00607,-0.01940,4627554.91640,-0.01999,-0.46900,-0.88297,119256.38190,-0.00374,0.88318,-0.46903,4373297.54260
1686751113702723072,263,0.99978,-0.00577,-0.02039,4627554.91730,-0.02069,-0.47458,-0.87997,119256.38780,-0.00460,0.88019,-0.47459,4373297.54210
1686751113727723008,264,0.99974,-0.00609,-0.02181,4627554.91850,-0.02206,-0.48002,-0.87698,119256.39380,-0.00513,0.87724,-0.48003,4373297.54170
1686751113752722944,265,0.99973,-0.00542,-0.02254,4627554.92050,-0.02234,-0.48613,-0.87360,119256.39950,-0.00622,0.87387,-0.48612,4373297.54050
1686751113777723136,266,0.99972,-0.00435,-0.02312,4627554.92340,-0.02226,-0.49281,-0.86985,119256.40510,-0.00761,0.87013,-0.49277,4373297.53830
1686751113802723072,267,0.99971,-0.00428,-0.02389,4627554.92650,-0.02283,-0.50010,-0.86567,119256.41070,-0.00824,0.86596,-0.50005,4373297.53570
1686751113827723008,268,0.99970,-0.00424,-0.02407,4627554.92960,-0.02290,-0.50697,-0.86166,119256.41640,-0.00855,0.86195,-0.50692,4373297.53280
1686751113852723200,269,0.99970,-0.00349,-0.02434,4627554.93240,-0.02268,-0.51349,-0.85780,119256.42230,-0.00951,0.85809,-0.51341,4373297.53040
1686751113877722880,270,0.99969,-0.00284,-0.02487,4627554.93510,-0.02271,-0.52021,-0.85374,119256.42830,-0.01051,0.85404,-0.52011,4373297.52850
1686751113902723072,271,0.99968,-0.00197,-0.02535,4627554.93760,-0.02258,-0.52678,-0.84970,119256.43430,-0.01168,0.85000,-0.52666,4373297.52660
1686751113927723264,272,0.99965,-0.00176,-0.02645,4627554.93990,-0.02333,-0.53261,-0.84604,119256.44030,-0.01260,0.84636,-0.53246,4373297.52470
1686751113952722944,273,0.99964,-0.00167,-0.02664,4627554.94270,-0.02336,-0.53802,-0.84261,119256.44600,-0.01292,0.84293,-0.53787,4373297.52230
1686751113977723136,274,0.99966,-0.00089,-0.02611,4627554.94630,-0.02239,-0.54414,-0.83870,119256.45120,-0.01346,0.83899,-0.54397,4373297.51910
1686751114002723072,275,0.99966,-0.00029,-0.02606,4627554.94970,-0.02190,-0.55126,-0.83404,119256.45630,-0.01413,0.83433,-0.55108,4373297.51580
1686751114027723008,276,0.99967,-0.00044,-0.02558,4627554.95320,-0.02146,-0.55865,-0.82912,119256.46130,-0.01392,0.82940,-0.55848,4373297.51280
1686751114052723200,277,0.99970,-0.00055,-0.02464,4627554.95670,-0.02063,-0.56584,-0.82426,119256.46620,-0.01349,0.82452,-0.56567,4373297.50980
1686751114077723136,278,0.99972,0.00013,-0.02345,4627554.96010,-0.01916,-0.57221,-0.81988,119256.47090,-0.01353,0.82010,-0.57205,4373297.50670
1686751114102723072,279,0.99975,0.00081,-0.02234,4627554.96350,-0.01775,-0.57813,-0.81575,119256.47570,-0.01358,0.81594,-0.57797,4373297.50370
1686751114127723008,280,0.99977,0.00116,-0.02161,4627554.96670,-0.01686,-0.58422,-0.81142,119256.48050,-0.01357,0.81160,-0.58406,4373297.50070
1686751114152723200,281,0.99977,0.00176,-0.02132,4627554.97000,-0.01616,-0.59086,-0.80661,119256.48520,-0.01402,0.80677,-0.59070,4373297.49750
1686751114177723136,282,0.99976,0.00206,-0.02199,4627554.97390,-0.01639,-0.59814,-0.80122,119256.48990,-0.01480,0.80139,-0.59796,4373297.49400
1686751114202723072,283,0.99977,0.00226,-0.02148,4627554.97780,-0.01573,-0.60517,-0.79594,119256.49470,-0.01480,0.79609,-0.60499,4373297.49030
1686751114227723008,284,0.99979,0.00205,-0.02058,4627554.98170,-0.01504,-0.61098,-0.79150,119256.49970,-0.01420,0.79164,-0.61082,4373297.48710
1686751114252722944,285,0.99978,0.00183,-0.02104,4627554.98520,-0.01544,-0.61649,-0.78721,119256.50500,-0.01441,0.78736,-0.61633,4373297.48420
1686751114277723136,286,0.99977,0.00248,-0.02137,4627554.98840,-0.01519,-0.62219,-0.78272,119256.51050,-0.01524,0.78286,-0.62201,4373297.48110
1686751114302723072,287,0.99976,0.00288,-0.02159,4627554.99160,-0.01499,-0.62814,-0.77796,119256.51640,-0.01580,0.77810,-0.62795,4373297.47810
1686751114327723008,288,0.99974,0.00325,-0.02252,4627554.99480,-0.01534,-0.63467,-0.77263,119256.52250,-0.01680,0.77277,-0.63446,4373297.47510
1686751114352723200,289,0.99971,0.00420,-0.02385,4627554.99810,-0.01561,-0.64134,-0.76709,119256.52850,-0.01852,0.76724,-0.64109,4373297.47150
1686751114377722880,290,0.99969,0.00441,-0.02470,4627555.00270,-0.01597,-0.64708,-0.76225,119256.53460,-0.01935,0.76241,-0.64681,4373297.46720
1686751114402723072,291,0.99970,0.00428,-0.02392,4627555.00770,-0.01536,-0.65149,-0.75850,119256.54080,-0.01883,0.75864,-0.65123,4373297.46250
1686751114427723264,292,0.99975,0.00418,-0.02217,4627555.01270,-0.01401,-0.65534,-0.75520,119256.54720,-0.01768,0.75532,-0.65512,4373297.45750
1686751114452722944,293,0.99978,0.00392,-0.02077,4627555.01740,-0.01303,-0.65966,-0.75145,119256.55380,-0.01665,0.75156,-0.65946,4373297.45260
1686751114477723136,294,0.99979,0.00383,-0.02025,4627555.02160,-0.01259,-0.66467,-0.74703,119256.56070,-0.01632,0.74712,-0.66448,4373297.44790
1686751114502723072,295,0.99978,0.00394,-0.02076,4627555.02540,-0.01277,-0.67008,-0.74218,119256.56770,-0.01684,0.74227,-0.66988,4373297.44380
1686751114527723008,296,0.99978,0.00392,-0.02070,4627555.02900,-0.01263,-0.67501,-0.73770,119256.57480,-0.01686,0.73780,-0.67481,4373297.44010
1686751114552723200,297,0.99978,0.00301,-0.02077,4627555.03280,-0.01321,-0.67883,-0.73417,119256.58180,-0.01631,0.73429,-0.67864,4373297.43650
1686751114577723136,298,0.99977,0.00237,-0.02116,4627555.03700,-0.01386,-0.68189,-0.73132,119256.58820,-0.01616,0.73145,-0.68171,4373297.43240
1686751114602723072,299,0.99978,0.00257,-0.02105,4627555.04100,-0.01358,-0.68515,-0.72827,119256.59450,-0.01629,0.72839,-0.68497,4373297.42800
1686751114627723008,300,0.99977,0.00264,-0.02122,4627555.04500,-0.01355,-0.68913,-0.72451,119256.60080,-0.01654,0.72463,-0.68894,4373297.42400
1686751114652723200,301,0.99978,0.00363,-0.02068,4627555.04870,-0.01238,-0.69368,-0.72017,119256.60720,-0.01696,0.72027,-0.69349,4373297.42040
1686751114677723136,302,0.99978,0.00411,-0.02065,4627555.05180,-0.01190,-0.69915,-0.71488,119256.61390,-0.01737,0.71496,-0.69895,4373297.41720
1686751114702723072,303,0.99976,0.00341,-0.02143,4627555.05460,-0.01281,-0.70437,-0.70971,119256.62060,-0.01751,0.70982,-0.70417,4373297.41440
1686751114727723008,304,0.99974,0.00399,-0.02232,4627555.05740,-0.01293,-0.70847,-0.70562,119256.62720,-0.01863,0.70573,-0.70824,4373297.41160
1686751114752722944,305,0.99970,0.00471,-0.02395,4627555.06080,-0.01347,-0.71203,-0.70202,119256.63360,-0.02036,0.70214,-0.71175,4373297.40840
1686751114777723136,306,0.99967,0.00534,-0.02503,4627555.06530,-0.01367,-0.71550,-0.69848,119256.63980,-0.02164,0.69860,-0.71519,4373297.40400
1686751114802723072,307,0.99966,0.00650,-0.02506,4627555.07040,-0.01275,-0.71887,-0.69503,119256.64590,-0.02253,0.69512,-0.71854,4373297.39880
1686751114827723008,308,0.99968,0.00645,-0.02457,4627555.07590,-0.01234,-0.72225,-0.69152,119256.65260,-0.02221,0.69160,-0.72194,4373297.39350
1686751114852723200,309,0.99971,0.00588,-0.02351,4627555.08130,-0.01191,-0.72557,-0.68805,119256.65960,-0.02111,0.68812,-0.72529,4373297.38820
1686751114877722880,310,0.99971,0.00497,-0.02347,4627555.08640,-0.01244,-0.72890,-0.68450,119256.66680,-0.02051,0.68460,-0.72863,4373297.38310
1686751114902723072,311,0.99970,0.00403,-0.02412,4627555.09090,-0.01347,-0.73226,-0.68089,119256.67430,-0.02041,0.68101,-0.73199,4373297.37820
1686751114927723264,312,0.99971,0.00421,-0.02360,4627555.09520,-0.01290,-0.73532,-0.67760,119256.68190,-0.02021,0.67771,-0.73506,4373297.37360
1686751114952722944,313,0.99971,0.00433,-0.02359,4627555.09940,-0.01272,-0.73788,-0.67481,119256.68930,-0.02033,0.67492,-0.73761,4373297.36940
1686751114977723136,314,0.99971,0.00402,-0.02392,4627555.10370,-0.01310,-0.74036,-0.67208,119256.69690,-0.02041,0.67220,-0.74009,4373297.36510
1686751115002723072,315,0.99970,0.00307,-0.02447,4627555.10790,-0.01412,-0.74210,-0.67014,119256.70430,-0.02022,0.67028,-0.74183,4373297.36090
1686751115027723008,316,0.99968,0.00310,-0.02508,4627555.11220,-0.01448,-0.74294,-0.66920,119256.71140,-0.02071,0.66935,-0.74266,4373297.35680
1686751115052723200,317,0.99967,0.00350,-0.02534,4627555.11650,-0.01435,-0.74330,-0.66880,119256.71800,-0.02118,0.66895,-0.74301,4373297.35250
1686751115077723136,318,0.99969,0.00348,-0.02482,4627555.12100,-0.01401,-0.74356,-0.66852,119256.72460,-0.02078,0.66866,-0.74328,4373297.34790
