timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677764700568000000,0.99961,-0.02774,0.00101,0.41320,0.02772,0.99946,0.01749,-0.00143,-0.00149,-0.01745,0.99985,-0.00989
1677764700578000128,0.99960,-0.02831,0.00188,0.41758,0.02828,0.99945,0.01711,-0.00160,-0.00236,-0.01705,0.99985,-0.01028
1677764700588000000,0.99958,-0.02879,0.00257,0.42197,0.02874,0.99945,0.01640,-0.00169,-0.00304,-0.01632,0.99986,-0.01058
1677764700598000128,0.99957,-0.02909,0.00300,0.42636,0.02904,0.99946,0.01537,-0.00169,-0.00345,-0.01528,0.99988,-0.01067
1677764700608000000,0.99957,-0.02923,0.00306,0.43077,0.02918,0.99948,0.01405,-0.00155,-0.00347,-0.01395,0.99990,-0.01066
1677764700618000128,0.99957,-0.02926,0.00310,0.43518,0.02922,0.99949,0.01254,-0.00136,-0.00346,-0.01245,0.99992,-0.01054
1677764700628000000,0.99957,-0.02919,0.00325,0.43960,0.02915,0.99952,0.01093,-0.00111,-0.00356,-0.01083,0.99993,-0.01042
1677764700638000128,0.99957,-0.02902,0.00330,0.44407,0.02899,0.99954,0.00934,-0.00080,-0.00357,-0.00924,0.99995,-0.01020
1677764700648000000,0.99958,-0.02877,0.00330,0.44859,0.02875,0.99956,0.00779,-0.00039,-0.00352,-0.00769,0.99996,-0.01017
1677764700657999872,0.99959,-0.02851,0.00328,0.45315,0.02849,0.99957,0.00628,0.00009,-0.00345,-0.00619,0.99997,-0.01015
1677764700668000000,0.99960,-0.02827,0.00314,0.45776,0.02825,0.99959,0.00485,0.00066,-0.00327,-0.00476,0.99998,-0.01032
